key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
g189||HOXD9	HOXD9	g189	-0.573774342403949	3.06392786286474e-05	0.279833582488562	0.276675145901136	-0.739537229606588	4.57114131152797e-06	-0.444835029293864	0.00214824262878657	0.355392156862745	0.161861799524049	-0.680788177339901	7.35768768151111e-05	0	0	0	-4.17921551780481	0	-7.70266177963817
g171||HOXD9	HOXD9	g171	-0.529602139966857	0.000153866268561825	-0.449060365716121	0.0705724231860515	-0.674694336476039	5.96673504254902e-05	-0.549059512796793	0.0001012199016729	-0.473039215686275	0.05709361550314	-0.691625615763547	5.1178024421631e-05	0	0	0	-4.1709481620669	0	-6.57968746745951
g113||HOXD9	HOXD9	g113	-0.555838511701708	6.06491354770435e-05	0.321280080166689	0.208596182550101	-0.708309161359126	1.71504988204164e-05	-0.543879124267653	0.00012048819509574	0.323529411764706	0.204973096417061	-0.736453201970443	9.93642033233985e-06	0	0	0	-4.16585665685981	0	-6.46987695787303
g177||HOXD9	HOXD9	g177	-0.565615760443074	4.20051091037526e-05	-0.183659051363122	0.480434263940226	-0.722466914197622	9.62443465834887e-06	-0.535738513721862	0.000157617682014876	-0.105392156862745	0.687298291138966	-0.748768472906404	6.23979601447559e-06	0	0	0	-4.15595322660617	0	-6.33011366313809
g82||HOXD9	HOXD9	g82	-0.569199117287691	3.66071701728033e-05	0.589706757034311	0.0127204408240829	-0.718998423939075	1.11230201510738e-05	-0.461068796666838	0.00126047633892398	0.510116588829894	0.036433988135616	-0.715270935960591	2.2070856448171e-05	0	0	0	-4.14032233851022	0	-7.62547982296511
g182||HOXD9	HOXD9	g182	-0.540327045636998	0.000106145929533133	0.100965684111569	0.699814371074223	-0.676800323264383	5.54428422999352e-05	-0.458156028368794	0.00152554771208897	0.0759803921568628	0.772889112128398	-0.676354679802955	8.50074967185868e-05	0	0	0	-4.13099014896388	0	-6.72839237997743
g27||HOXD9	HOXD9	g27	-0.591569247268578	1.49419369747893e-05	-0.509163304183369	0.0368441933872683	-0.745668901968592	3.44980175065445e-06	-0.564724020968239	5.8805381215283e-05	-0.350490196078431	0.168044272760931	-0.669458128078818	0.000105926927239346	0	0	0	-4.12598069692364	0	-6.81613193174543
g124||HOXD9	HOXD9	g124	-0.634277113956608	2.21257715561863e-06	-0.500204909319655	0.0408730540918904	-0.801347572695215	1.75892800724183e-07	-0.660930708721729	5.75732741722856e-07	-0.567220114737706	0.0175670746758574	-0.817241379310345	1.28067747056619e-06	0	0	0	-4.05494134483322	0	-5.62953399311156
g155||HOXD9	HOXD9	g155	-0.612458645147756	6.07937934385065e-06	-0.399914598265004	0.111721104875009	-0.770407686209799	1.0178499173596e-06	-0.651187172371261	1.88482239033757e-06	-0.264705882352941	0.303357853800004	-0.783743842364532	2.07833423198229e-06	0	0	0	-4.04452786420923	0	-6.53431518019311
g87||HOXD9	HOXD9	g87	-0.592047615838423	1.46476177633391e-05	-0.0951825497099219	0.716319740766091	-0.751429668263828	2.62910578174083e-06	-0.559560887126568	5.28058096423908e-05	-0.0196198688011498	0.940421886946734	-0.772413793103448	2.79343364837017e-06	0	0	0	-4.04091975694814	0	-8.12679887081405
g73||HOXD9	HOXD9	g73	-0.562541664082758	4.72063015777036e-05	-0.572938318924735	0.016216320163795	-0.706561804221321	1.83754497272562e-05	-0.5509096515572	9.50522037791741e-05	-0.443627450980392	0.0761683611951501	-0.710837438423645	2.5966675912987e-05	0	0	0	-4.01214121420834	0	-6.7073347312837
g79||HOXD9	HOXD9	g79	-0.528631157590389	0.000159028742364848	-0.144528309378951	0.579965506938122	-0.674906420078435	5.92293012022657e-05	-0.486401480111008	0.000706786555840658	-0.0686274509803922	0.794738345989526	-0.625615763546798	0.000380262701682652	0	0	0	-4.00144211296948	0	-5.62837678352013
g170||HOXD9	HOXD9	g170	-0.490174205584118	0.000544297666925991	-0.682078902441675	0.00255967177669632	-0.621483622479509	0.000320214744785809	-0.513166820844897	0.000321473980953364	-0.654411764705882	0.00544796712184481	-0.643349753694581	0.000232172774768698	0	0	0	-3.97952292463554	0	-5.1313391970699
g167||HOXD9	HOXD9	g167	-0.565292037113324	4.25269931961503e-05	-0.359945949128738	0.155856017922853	-0.715177581629588	1.30137393234887e-05	-0.615787850755473	8.39805328113782e-06	-0.377450980392157	0.135998518849547	-0.72167487684729	1.73932076812515e-05	0	0	0	-3.97500463617335	0	-6.798736893913
g195||HOXD9	HOXD9	g195	-0.51514359979272	0.000248967938905004	0.119538631911993	0.647690303669272	-0.665105572660028	8.27561147416731e-05	-0.386740672217083	0.00831035419253154	0.071078431372549	0.78743778557168	-0.612807881773399	0.000533425886064601	0	0	0	-3.91809565187625	0	-5.52258688735855
g52||HOXD9	HOXD9	g52	-0.559806945249577	5.23215682607825e-05	-0.192625305935444	0.458875854912389	-0.704953729606126	1.95714691912924e-05	-0.456922602528523	0.0015755187802466	-0.208333333333333	0.420812043757347	-0.666502463054187	0.000116204211745326	0	0	0	-3.85494514175731	0	-6.30506402772751
g63||HOXD9	HOXD9	g63	-0.53354004912292	0.000134452723135003	-0.453733319842698	0.0673428501713636	-0.671840884031417	6.5848423933548e-05	-0.576194881282763	3.88899286724384e-05	-0.534313725490196	0.0291846650571822	-0.691625615763547	5.1178024421631e-05	0	0	0	-3.56690953393986	0	-4.67002738190379
g173||HOXD9	HOXD9	g173	-0.552054853990018	6.96992426271971e-05	-0.197754788097424	0.446765143148933	-0.693695986459268	3.0093046366292e-05	-0.517499768971568	0.000230526677938177	-0.0539546392031618	0.837052825015529	-0.684729064039409	6.45848333883535e-05	0	0	0	-3.55925629133296	0	-6.20430155956893
g46||HOXD9	HOXD9	g46	-0.606510236226298	7.90493677972399e-06	0.389813015509876	0.121922830180752	-0.774108311471468	8.37128842901849e-07	-0.519580635214308	0.00026376432584624	0.348039215686275	0.171196025388197	-0.777832512315271	2.40283907591505e-06	0	0	0	-3.27042556562876	0	-6.93001054578158
g1||HOXD9	HOXD9	g1	-0.0423329121919328	0.779984368133401	0.976044948871616	2.39819644278095e-11	-0.584058047821269	0.000879480153353098	-0.0302806043786617	0.841343613321687	0.985294117647059	8.0876284394235e-06	-0.57487684729064	0.0013451369155704	0	0	0	0	0	-4.65925194453632
g115||HOXD9	HOXD9	g115	-0.468016761753157	0.00103840713338616	-0.379838636540614	0.132618791493062	-0.583282110473916	0.000896946897607853	-0.461856305889608	0.00138401878625812	-0.352941176470588	0.164932926121232	-0.555172413793103	0.00208874932777907	0	0	0	0	0	0
g141||HOXD9	HOXD9	g141	-0.346849313263776	0.0181993658948896	-0.533561193354882	0.0273979515852347	-0.442357336290627	0.0162687791756552	-0.29213691026827	0.049213704292465	-0.556372549019608	0.022322674757179	-0.370443349753695	0.0486848546379861	0	0	0	0	0	0
g152||HOXD9	HOXD9	g152	-0.400175284769235	0.00585821733208814	0.37367503246129	0.139544146352186	-0.513771890594929	0.0043613674846309	-0.337897008942337	0.0221124778157564	0.181372549019608	0.484633929493739	-0.538423645320197	0.00297830985166272	0	0	0	0	0	0
g156||HOXD9	HOXD9	g156	-0.48802089206814	0.000580676080612743	0.512697593731259	0.0353408280776842	-0.616266859252565	0.000371474251559239	-0.466296638914585	0.00122976135854336	0.428921568627451	0.0873288343036546	-0.577832512315271	0.00125638702054545	0	0	0	0	0	-5.69705955573951
g47||HOXD9	HOXD9	g47	-0.331146299913808	0.0245776972019746	-0.663834220943437	0.00366281828472149	-0.427212756467283	0.0208073855790251	-0.370212765957447	0.0117507610701941	-0.698529411764706	0.00246310926832693	-0.4	0.0324237787613315	0	0	0	0	0	0
g98||HOXD9	HOXD9	g98	-0.496248792501393	0.000452450720316208	-0.00502375917409848	0.98473285440247	-0.630096924756901	0.0002491298580028	-0.471477027443725	0.00106938649184675	-0.0220588235294118	0.935954896104467	-0.636453201970443	0.000282287325969518	0	0	0	0	0	0
g43||HOXD9	HOXD9	g43	-0.423722404841876	0.00334238805239543	-0.603138697037622	0.0103750754773863	-0.52384229665728	0.00353933257972102	-0.526241134751773	0.000213941865685677	-0.66421568627451	0.00461600635678531	-0.536945812807882	0.00307055222204044	0	0	0	0	0	0
g1173||HOXD9	HOXD9	g1173	-0.3695368171809	0.0114872773291053	-0.244522259298442	0.344217619666805	-0.472813805449274	0.00959240230401832	-0.483441258094357	0.000768356445203104	-0.316176470588235	0.215920867018769	-0.548275862068965	0.0024222958578034	0	0	0	0	0	0
g726||HOXD9	HOXD9	g726	-0.354871450009648	0.015522253313338	0.199412121012119	0.442887347161906	-0.441479714354015	0.0165072252467081	-0.280789392537774	0.0590471796740067	0.174019607843137	0.502842203479041	-0.407881773399015	0.028936285447979	0	0	0	0	0	0
g672||HOXD9	HOXD9	g672	-0.286576142514453	0.0534982727607872	0.00648140250671849	0.980303808962702	-0.376104541251553	0.0443455981686145	-0.254764107308048	0.0876254922310878	-0.0588235294117647	0.824102033724561	-0.266502463054187	0.161864456747125	0	0	0	0	0	0
g1307||HOXD9	HOXD9	g1307	-0.0782021395788633	0.605443583504844	-0.0478217419001225	0.855379772495722	-0.107916559489127	0.577379255095714	-0.0939899473141067	0.534398897250189	0.114040487406683	0.662972783334985	-0.183743842364532	0.33850127005001	0	0	0	0	0	0
g748||HOXD9	HOXD9	g748	-0.146816502384631	0.330233565738318	-0.392303867378497	0.119348947066442	-0.185355548324496	0.335728301958311	-0.149125782549547	0.322599322367503	-0.383813683422492	0.128281035988862	-0.115270935960591	0.550055722523747	0	0	0	0	0	0
g1||TEAD3	TEAD3	g1	0.198722602623474	0.185516670881164	-0.389750736573209	0.121987678738743	0.445754239845733	0.0153725793187346	0.118963922294172	0.429772493631128	-0.502450980392157	0.0418980692662427	0.385221674876847	0.0398871128747479	0	0	0	0	0	0
g108||TEAD3	TEAD3	g108	0.256320630441138	0.0855297504473801	-0.45618370738855	0.0656935033034052	0.301743745603275	0.11165519349016	0.269071847055196	0.0708083550693338	-0.352941176470588	0.164932926121232	0.297536945812808	0.117041315633161	0	0	0	0	0	0
g113||TEAD3	TEAD3	g113	0.256076899263358	0.085838019981995	0.384040882888305	0.128036127290419	0.299482854985587	0.114497716134961	0.317175454825779	0.0321924571907146	0.348039215686275	0.171196025388197	0.2935960591133	0.122148898707592	0	0	0	0	0	0
g115||TEAD3	TEAD3	g115	0.245211994458203	0.100481470275868	-0.371586945346472	0.141945753254878	0.289504347187319	0.12768746185859	0.201850138760407	0.178039014403273	-0.252450980392157	0.326982812517477	0.27192118226601	0.153257988160505	0	0	0	0	0	0
g117||TEAD3	TEAD3	g117	0.227318360643407	0.128690474841091	0.123681187786859	0.63626262654382	0.267948335573696	0.159924452325864	0.218254702436016	0.144769011119038	0.176470588235294	0.496735820258108	0.260098522167488	0.172479496975659	0	0	0	0	0	0
g124||TEAD3	TEAD3	g124	0.420935170116437	0.00357937423340919	0.326807193739619	0.200428671343729	0.494188181002081	0.0064331680356355	0.388256701325428	0.0076688948809753	0.324125779850118	0.204364507879359	0.466995073891625	0.0113887782372923	0	0	0	0	0	0
g138||TEAD3	TEAD3	g138	0.071114158966504	0.638611265657507	0.195357907309163	0.452403780921068	0.0857826053177623	0.658163218413651	0.260314523589269	0.080763615582917	0.169117647058824	0.515164256863485	0.243349753694581	0.202576367040854	0	0	0	0	0	0
g141||TEAD3	TEAD3	g141	0.366403457848072	0.0122641559811599	0.418840169734469	0.094258155434499	0.42778687708754	0.0206181504950214	0.202960222016651	0.175626492763946	0.323529411764706	0.204973096417061	0.275862068965517	0.147211378852678	0	0	0	0	0	9.16251736658085
g152||TEAD3	TEAD3	g152	0.180577835093699	0.229776122073187	0.162262914998586	0.53380177623512	0.210722214116761	0.272538176292474	0.209990749306198	0.16089655458496	0.0686274509803922	0.794738345989526	0.233497536945813	0.22190009789471	0	0	0	0	0	0
g156||TEAD3	TEAD3	g156	0.351841794657416	0.0164910855847306	-0.538226922995507	0.0258273843481618	0.412233957452781	0.0262718330652906	0.250077089115017	0.0937694548571497	-0.595588235294118	0.0133112821022499	0.355172413793103	0.0593454360638323	0	0	0	0	0	0
g167||TEAD3	TEAD3	g167	0.372976121295421	0.0106834505752226	0.0902120360859412	0.730601681548746	0.437121210925468	0.0177346862705907	0.315695343817453	0.0330394810392624	0.193627450980392	0.455039931969354	0.347290640394089	0.0655296447671465	0	0	0	0	0	0
g170||TEAD3	TEAD3	g170	0.345099153769838	0.0188325822044921	0.417207281058289	0.0956822453909998	0.403806254811344	0.0298273028596214	0.299414122725871	0.0436429966643769	0.419117647058824	0.0954147740536183	0.348275862068965	0.0647299557638906	0	0	0	0	0	0
g171||TEAD3	TEAD3	g171	0.319158533200837	0.0306212813630922	0.586885346549291	0.0132625540973284	0.373078831479303	0.0462234407798465	0.244279987665742	0.101828010254155	0.727941176470588	0.00133423728801895	0.344827586206896	0.0675629393063668	0	0	0	0	0	0
g173||TEAD3	TEAD3	g173	0.411179997619141	0.00452899062218762	0.108351601848938	0.678918779633446	0.48338177453731	0.0078975664900145	0.414012149816009	0.00423290303747868	-0.00980993440057488	0.970192308891195	0.449261083743842	0.015297556559058	0	0	0	0	0	0
g177||TEAD3	TEAD3	g177	0.308379901333131	0.0370610046184621	-0.255392230676626	0.322498064329021	0.360285035225838	0.0548718792970328	0.287696577243293	0.0528890543290123	-0.169117647058824	0.515164256863485	0.372906403940887	0.0471192608909811	0	0	0	0	0	0
g182||TEAD3	TEAD3	g182	0.360074260881457	0.0139711989983328	0.225751609110226	0.383630941114292	0.424247854596993	0.0218074956573458	0.231575701510947	0.121356959264296	0.16421568627451	0.527629821588741	0.277339901477832	0.144989513012851	0	0	0	0	0	0
g183||TEAD3	TEAD3	g183	0.369475959308525	0.01150195494863	0.186467748210297	0.473628425538747	0.43636411584548	0.0179553985642825	0.29213691026827	0.0492137042924648	0.355392156862745	0.161861799524049	0.389162561576355	0.0377728026991452	0	0	0	0	0	0
g189||TEAD3	TEAD3	g189	0.275462968491978	0.0638978154436942	-0.214181727952306	0.409103021535492	0.321195416098848	0.0893269754124202	0.106382978723404	0.480399834321416	-0.355392156862745	0.161861799524049	0.27487684729064	0.1487063981992	0	0	0	0	0	0
g195||TEAD3	TEAD3	g195	0.303819350062709	0.0401019807719731	0.486480636434815	0.0476818465859435	0.354201959265065	0.0594068380085592	0.29990749306198	0.043284896514463	0.470588235294118	0.0585275172922765	0.312315270935961	0.0993085927719989	0	0	0	0	0	0
g202||TEAD3	TEAD3	g202	0.36406476913756	0.0128728949530587	-0.198734222161568	0.444471394103217	0.427775638711219	0.0206218411387728	0.320505704594511	0.0303526749064912	-0.0931372549019608	0.722578203394131	0.423645320197044	0.0228823265393083	0	0	0	0	0	0
g23||TEAD3	TEAD3	g23	0.260648925106319	0.0801979599235295	0.159385327521177	0.541177524840633	0.306750516772996	0.105547708894016	0.238852913968548	0.109849113617736	0.178921568627451	0.490666292162011	0.280295566502463	0.140619699442623	0	0	0	0	0	0
g27||TEAD3	TEAD3	g27	0.199284404632392	0.184251191945641	0.0419571909587578	0.872970569912243	0.234889308901586	0.22000059890818	0.218624730188097	0.144076199961333	0.132352941176471	0.611953473917796	0.217733990147783	0.255379347340621	0	0	0	0	0	0
g46||TEAD3	TEAD3	g46	0.445019496244586	0.00194250320396876	-0.0933256108097891	0.721645227482548	0.519889821438854	0.00384455731517229	0.50958988590811	0.000358417493321595	-0.323529411764706	0.204973096417061	0.577339901477832	0.00127081475265345	0	0	0	0	0	0
g47||TEAD3	TEAD3	g47	0.442124589964717	0.00209550580159623	0.328011928290769	0.198676583516759	0.515603321758347	0.00420077954042702	0.49663891458526	0.000526596440432432	0.448529411764706	0.0726968626029658	0.533497536945813	0.0032954278032036	0	0	0	0	0	0
g52||TEAD3	TEAD3	g52	0.375615901919784	0.0100996906988025	-0.200795784631654	0.43966313389267	0.441232302917639	0.0165749662273956	0.316065371569534	0.0328260045568438	-0.274509803921569	0.28523485458125	0.43743842364532	0.0184838730571135	0	0	0	0	0	0
g73||TEAD3	TEAD3	g73	0.322922336479673	0.0286037068964178	0.024326990189931	0.926161225395094	0.380248575442156	0.0418727352858262	0.319518963922294	0.0308883989179106	0.071078431372549	0.78743778557168	0.363054187192118	0.0536332701423984	0	0	0	0	0	0
g79||TEAD3	TEAD3	g79	0.1360878650859	0.367164786133763	0.424851941109349	0.0891461185029076	0.159250022829279	0.409286487593814	0.19309281529448	0.197917742867683	0.281862745098039	0.27209698805565	0.209852216748768	0.273317954408438	0	0	0	0	0	0
g80||TEAD3	TEAD3	g80	0.367272949102727	0.0120442000093267	0.384036535913822	0.128040810036888	0.42837267314263	0.0204265273814735	0.36749922910885	0.0124194813511714	0.519607843137255	0.0346093016223828	0.381773399014778	0.041814845795887	0	0	0	0	0	0
g82||TEAD3	TEAD3	g82	0.316897120724166	0.0318892539310862	-0.189851815685549	0.465491969225814	0.371901966383435	0.046970665779073	0.194332233587106	0.195620298762482	-0.32985904421933	0.196009784068743	0.300985221674877	0.11270525596947	0	0	0	0	0	0
g87||TEAD3	TEAD3	g87	0.421022131627664	0.00357176307273331	0.253968278535483	0.325296659253922	0.492777625841656	0.00661014993948704	0.35758117751128	0.0146971115766122	0.342121462220049	0.178901747320178	0.430541871921182	0.020585637236639	0	0	0	0	0	0
g98||TEAD3	TEAD3	g98	0.229717740712307	0.124596386890493	0.568379459834416	0.0172863318016781	0.268946776592903	0.15831418054363	0.283009559050262	0.0570076193717544	0.370098039215686	0.144268639688663	0.309852216748768	0.102112095698541	0	0	0	0	0	0
g43||TEAD3	TEAD3	g43	0.211504859826104	0.158233286125526	0.190587655166712	0.463732024729619	0.250621361202344	0.189751490576567	0.190625963613938	0.203792359700849	0.33578431372549	0.187567030988053	0.207389162561576	0.279088899263355	0	0	0	0	0	0
g726||TEAD3	TEAD3	g726	0.232519999511427	0.119939901997614	-0.196454791235284	0.449818915007777	0.273449519193854	0.151195968806819	0.171754548257786	0.252843612140806	-0.200980392156863	0.437747732973481	0.252216748768473	0.186216798205718	0	0	0	0	0	0
g672||TEAD3	TEAD3	g672	0.186965513516654	0.213437080715545	-0.144547111511801	0.579915691810717	0.217595091021456	0.256839194660258	0.217761332099907	0.145696621843652	0.0196078431372549	0.943477120118785	0.236945812807882	0.214998138889754	0	0	0	0	0	0
g748||TEAD3	TEAD3	g748	0.133909746430496	0.374954723450569	0.178109567362737	0.494020293838534	0.156517087641196	0.417474763140079	0.0593912856059611	0.695004922206377	0.250153327214659	0.332863890297472	0.0788177339901478	0.683471706090844	0	0	0	0	0	0
g108||CREM	CREM	g108	0.0350635260944173	0.817051652441842	0.457269344524093	0.0649723699574799	0.0642149169910332	0.740690896255189	0.0211532531606537	0.888895522563851	0.409313725490196	0.104039021122669	0.0211822660098522	0.913576577575341	0	0	0	0	0	0
g113||CREM	CREM	g113	-0.0107881940105041	0.943272445363043	0.0430897837455346	0.869568704469534	-0.00997352933248341	0.959048434311209	0.0318840579710145	0.83304289058302	0.0294117647058824	0.913422521347557	0.0733990147783251	0.704276934246188	0	0	0	0	0	0
g115||CREM	CREM	g115	-0.0239105011229327	0.874670833456704	-0.251075553423484	0.331025333199084	-0.0176873398295215	0.927439833292253	-0.0460684551341351	0.760499658741133	-0.115196078431373	0.659518278389528	-0.0600985221674877	0.75622439129278	0	0	0	0	0	0
g117||CREM	CREM	g117	-0.030793203420774	0.839017718105298	0.139705589675327	0.59280186441561	-0.0295291687441175	0.879141602216508	-0.0510021584952205	0.735707022878939	0.0980392156862745	0.708395821769232	-0.102463054187192	0.595521377258589	0	0	0	0	0	0
g124||CREM	CREM	g124	0.0482737920992335	0.750041893371721	-0.634380555606045	0.00623385040075069	0.0822666388965056	0.671381605131536	-0.00906651868067321	0.952314126385181	-0.572131111402102	0.0164018851695363	0.0866995073891625	0.653620095563888	0	0	0	0	0	0
g138||CREM	CREM	g138	-0.0263904725359654	0.861792182429383	0.179648098313967	0.490235385480859	-0.0185399407246793	0.923951920562808	0.0960222016651249	0.524356734408683	0.0318627450980392	0.905925223934364	0.104433497536946	0.588420738489324	0	0	0	0	0	0
g141||CREM	CREM	g141	0.00442502635977866	0.976716119173878	-0.294559731403419	0.251098920472801	0.0092925024998477	0.961842662390496	-0.0746839346284305	0.620784131662639	-0.416666666666667	0.0975196541873995	-0.0123152709359606	0.950116836825366	0	0	0	0	0	0
g152||CREM	CREM	g152	-0.0538006530173745	0.722507881890655	-0.11703666516248	0.654628650409131	-0.0759512920101119	0.695364556136619	-0.0612395929694727	0.685134848294558	-0.154411764705882	0.552980377797567	-0.0729064039408867	0.706179157772781	0	0	0	0	0	0
g155||CREM	CREM	g155	0.0997679792306921	0.509455187521319	-0.0288273485385879	0.912546763193681	0.159469734499872	0.408632138519784	0.208633980881899	0.163665932979697	-0.0122549019607843	0.966069395165699	0.305911330049261	0.106722461046896	0	0	0	0	0	0
g156||CREM	CREM	g156	-0.00576393120861801	0.969673881516429	0.452300432379299	0.0683213388189836	0.00131821398042651	0.994585175502797	0.0691335183472094	0.647044184258086	0.526960784313726	0.0318066203683791	-0.083743842364532	0.664755349420133	0	0	0	0	0	0
g167||CREM	CREM	g167	-0.0801893617138795	0.596280079830892	0.0392853058753469	0.881004110810371	-0.104457033499568	0.589711854559778	-0.0164662349676226	0.913477336849905	-0.132352941176471	0.611953473917796	-0.0438423645320197	0.821158638848571	0	0	0	0	0	0
g170||CREM	CREM	g170	0.206097596618867	0.169392821337031	-0.323802618028711	0.204842225686638	0.301819370903096	0.111561029119614	0.173481344434166	0.248048665908495	-0.436274509803922	0.081606456907253	0.285714285714286	0.132861329771625	0	0	0	0	0	0
g171||CREM	CREM	g171	0.00689537225903199	0.963724599081335	-0.722389799558401	0.00105568118222619	0.0151409708171819	0.937864381070703	-0.0194264569842738	0.897941118503394	-0.713235294117647	0.0018312788733608	0.029064039408867	0.881240496486336	0	0	0	0	0	0
g173||CREM	CREM	g173	-0.0768331645442394	0.611791410637084	-0.0770192993526882	0.768905643155439	-0.0953986389652608	0.622532196230297	-0.0825804064656095	0.585336105875908	-0.0809319588047427	0.757488449112755	-0.120689655172414	0.531327342021308	0	0	0	0	0	0
g177||CREM	CREM	g177	0.15758813342437	0.295582531020671	0.189005170204193	0.467521039733905	0.229082661758914	0.231946486582042	0.225778600061671	0.131163615314427	0.196078431372549	0.449236656451371	0.275862068965517	0.147211378852678	0	0	0	0	0	0
g182||CREM	CREM	g182	0.0899973672439194	0.551975444913498	-0.37158236881031	0.141951047947711	0.145824180154651	0.450373118930906	0.125131051495529	0.406103464612972	-0.264705882352941	0.303357853800004	0.139901477832512	0.467527881940458	0	0	0	0	0	0
g183||CREM	CREM	g183	-0.162640367292855	0.280171773875644	-0.43522724548042	0.0807986849708709	-0.21460929748138	0.263584955460339	-0.260314523589269	0.0807636155829171	-0.504901960784314	0.0407898208688142	-0.236453201970443	0.215974953267234	0	0	0	0	0	0
g189||CREM	CREM	g189	-0.0221409938129467	0.883879831757701	0.00584278365050884	0.982244190942834	-0.0325671217263441	0.866812175767241	-0.0127659574468085	0.932942343110817	0.17156862745098	0.508985124069811	-0.0182266009852217	0.925740899026757	0	0	0	0	0	0
g195||CREM	CREM	g195	0.155527838927476	0.302021314725767	-0.415968527103362	0.0967728357095653	0.220257912648861	0.250919326993223	0.11218008017268	0.456687414060058	-0.365196078431373	0.149975604436034	0.211330049261084	0.269893177964794	0	0	0	0	0	0
g202||CREM	CREM	g202	0.0262573524214497	0.862482614079714	-0.141560633193037	0.587850600416496	0.0511934910024707	0.791986798047491	-0.0127659574468085	0.932942343110817	-0.223039215686275	0.388034010485343	0.0182266009852217	0.925740899026757	0	0	0	0	0	0
g23||CREM	CREM	g23	0.150406855500911	0.318412558940237	-0.318267978240161	0.213136813074942	0.229225246149734	0.231648052960881	0.0998458217699661	0.507904193049645	-0.350490196078431	0.168044272760931	0.238916256157635	0.211121384162737	0	0	0	0	0	0
g27||CREM	CREM	g27	-0.0904952622129078	0.549768689969961	-0.098398175215629	0.707126994481618	-0.11591654749747	0.549309099386324	-0.0353376503237743	0.815227023758552	0.00735294117647059	0.981146015681787	-0.0630541871921182	0.744579583264271	0	0	0	0	0	0
g46||CREM	CREM	g46	-0.10910472356152	0.470430700810961	0.0974090080184615	0.709950793729267	-0.15082616666491	0.434814456801891	-0.0223866790009251	0.882442935361184	0.262254901960784	0.30799665612885	-0.110344827586207	0.567347400975259	0	0	0	0	0	0
g47||CREM	CREM	g47	-0.0860641517988477	0.569554165278489	-0.595631237842825	0.0116391547715298	-0.123678877474702	0.522695648953872	-0.10268270120259	0.495870377240454	-0.642156862745098	0.00665223330641672	-0.0172413793103448	0.929799512289247	0	0	0	0	0	0
g52||CREM	CREM	g52	0.0771657295342798	0.610246719106207	0.268393429659847	0.297600870160967	0.123913087864466	0.521902478189335	0.106506321307431	0.479888602938428	0.151960784313726	0.559403278213785	0.110837438423645	0.565607060133945	0	0	0	0	0	0
g63||CREM	CREM	g63	0.155771104271302	0.301256411895593	-0.289697162509669	0.25937471445133	0.235574589682577	0.21861878868003	0.0891150169596053	0.554736708702268	-0.235294117647059	0.361856638719532	0.269950738916256	0.156348191073928	0	0	0	0	0	0
g73||CREM	CREM	g73	-0.0032224656798028	0.983042736748489	-0.228822220936655	0.377020275770381	0.0108739140545892	0.955354922537716	0.00141843971631206	0.992830360101535	-0.237745098039216	0.356747172699823	0.0669950738916256	0.72914026296409	0	0	0	0	0	0
g79||CREM	CREM	g79	0.209138818747586	0.163048283351784	-0.422322405099768	0.0912721088849197	0.302638616142855	0.110544734830146	0.207523897625655	0.165957683660821	-0.225490196078431	0.38271501317929	0.312807881773399	0.0987550097995697	0	0	0	0	0	0
g80||CREM	CREM	g80	-0.0424907328226514	0.779184638906918	-0.331247003198555	0.194021428727211	-0.0607575466968138	0.754214880014725	-0.0904717853839038	0.548703637822898	-0.573529411764706	0.0179242485263288	0.00591133004926108	0.976574034099932	0	0	0	0	0	0
g82||CREM	CREM	g82	-0.197348024023267	0.188639093705043	0.290219198658657	0.258478234676779	-0.270954445283606	0.155111352176767	-0.0962101822900304	0.524744233199103	0.41569597022436	0.097013982184504	-0.247290640394089	0.195185926783962	0	0	0	0	0	0
g87||CREM	CREM	g87	0.0194778220491595	0.897767928276818	-0.194626720389713	0.454131028233835	0.0363826956600143	0.85137033227882	-0.0999722471103457	0.508584269392253	-0.172900093810132	0.506939142336429	-0.0285714285714286	0.883256495595661	0	0	0	0	0	0
g98||CREM	CREM	g98	-0.0153823167583799	0.919183157374645	-0.402896058295469	0.108829010099823	-0.0152722531740015	0.937326665646709	0.0998458217699661	0.507904193049645	-0.350490196078431	0.168044272760931	0.141871921182266	0.461223244405755	0	0	0	0	0	0
g43||CREM	CREM	g43	-0.172565411179049	0.251458434269299	-0.373144649023238	0.140151493516978	-0.22916231962615	0.231779728439237	-0.326549491211841	0.0272381062478441	-0.502450980392157	0.0418980692662427	-0.285714285714286	0.132861329771625	0	0	0	0	0	0
g1173||CREM	CREM	g1173	-0.0793742481590679	0.600031364406931	-0.210143523914209	0.418200533912407	-0.111281260709133	0.56549585573149	-0.061486278137527	0.68393200548088	-0.33578431372549	0.187567030988053	-0.00689655172413793	0.972501385868963	0	0	0	0	0	0
g726||CREM	CREM	g726	-0.00806534211464276	0.957574780236289	0.378653765768253	0.133931208298391	0.000794587922157627	0.996736057997218	0.119210607462226	0.428811002115478	0.355392156862745	0.161861799524049	0.0458128078817734	0.813215558049092	0	0	0	0	0	0
