key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
g22||BACH1	BACH1	g22	-0.0746721504480422	0.621869246593021	-0.0176116703793657	0.946511364269376	-0.0844090368710873	0.663315475012107	-0.028677150786309	0.849661559334203	-0.0735294117647059	0.780154518375691	-0.0610837438423645	0.752336743618399	0	0	0	0	0	0
g23||BACH1	BACH1	g23	-0.00753443590535201	0.960365149938189	0.0924602198177418	0.724131221588566	0.000436957007225355	0.998205101151387	0.0169596053037311	0.910885569081653	0.176470588235294	0.496735820258108	-0.0497536945812808	0.79738529711055	0	0	0	0	0	0
g25||BACH1	BACH1	g25	-0.227927100544528	0.127642348425717	-0.5529277769807	0.0213302077012336	-0.280474636883391	0.140554154064962	-0.228985507246377	0.125667285821769	-0.316176470588235	0.215920867018769	-0.244334975369458	0.200710724603969	0	0	0	0	0	0
g26||BACH1	BACH1	g26	-0.0593162003856671	0.695371838978913	0.0963582630065052	0.712954293713299	-0.0635260974821072	0.743379430528606	0.0323784267322218	0.830848429747609	0.0637645736037367	0.807905399317405	0.0482758620689655	0.803312646201591	0	0	0	0	0	0
g27||BACH1	BACH1	g27	-0.113815392118714	0.45136467316132	-0.447279567019021	0.0718325983437455	-0.132134082673358	0.494436611995433	-0.0702436016034536	0.641756445407828	-0.522058823529412	0.0336544884831811	-0.0655172413793103	0.734918043779435	0	0	0	0	0	0
g28||BACH1	BACH1	g28	-0.0409101957748815	0.787203797181401	-0.35417980502654	0.163077707105429	-0.0504045629201077	0.795124500266248	0.0223866790009251	0.882442935361184	-0.301470588235294	0.23896488058254	-0.00147783251231527	0.994906729975292	0	0	0	0	0	0
g29||BACH1	BACH1	g29	-0.179651263231389	0.232215632058157	0.158672396765713	0.543011906791385	-0.221893321069819	0.247328443589676	-0.138698735738514	0.356780768830971	0.0318627450980392	0.905925223934364	-0.242857142857143	0.203513710399631	0	0	0	0	0	0
g3||BACH1	BACH1	g3	0.0412864884077937	0.785292593570921	0.202196922418281	0.436410544684727	-0.0344408791844776	0.85922262227109	0.0912118408880666	0.545426230736797	0.227941176470588	0.377437624817372	-0.00443349753694581	0.982684072977165	0	0	0	0	0	0
g30||BACH1	BACH1	g30	-0.0296730516360711	0.844800475090134	0.299202977973192	0.243352296440909	-0.0271287414009168	0.888903386220531	0.0526056120875732	0.727705456439984	0.301470588235294	0.23896488058254	0.0339901477832512	0.861123115246796	0	0	0	0	0	0
g31||BACH1	BACH1	g31	0.102767166047073	0.496743973479583	0.183438683701787	0.480970254540369	0.134258827631098	0.487458614916531	0.115517454271757	0.444581040085224	0.13496942675259	0.605519956914769	0.0753694581280788	0.696685865855299	0	0	0	0	0	0
